Entity,Code,Year,Green coffee - Yield (tonnes per hectare)
Madagascar,MDG,1996,0.35230002
Madagascar,MDG,1997,0.2865
Madagascar,MDG,1998,0.3109
Madagascar,MDG,1999,0.33670002
Madagascar,MDG,2000,0.30060002
Madagascar,MDG,2001,0.33370003
Madagascar,MDG,2002,0.3179
Madagascar,MDG,2003,0.36310002
Madagascar,MDG,2004,0.3498
Madagascar,MDG,2005,0.48250002
Madagascar,MDG,2006,0.53550005
Madagascar,MDG,2007,0.50560004
Madagascar,MDG,2008,0.483
Madagascar,MDG,2009,0.48310003
Madagascar,MDG,2010,0.49100003
Madagascar,MDG,2011,0.50610006
Madagascar,MDG,2012,0.52220005
Madagascar,MDG,2013,0.5335
Madagascar,MDG,2014,0.53620005
Madagascar,MDG,2015,0.5461
Madagascar,MDG,2016,0.54240006
Madagascar,MDG,2017,0.5406
Madagascar,MDG,2018,0.5422
Madagascar,MDG,2019,0.5429
Madagascar,MDG,2020,0.54800004
Madagascar,MDG,2021,0.5583
Madagascar,MDG,2022,0.55880004
Madagascar,MDG,2023,0.5623
Madagascar,MDG,2024,0.5659
Malawi,MWI,1961,0.41750002
Malawi,MWI,1962,0.49500003
Malawi,MWI,1963,0.46
Malawi,MWI,1964,0.4433
Malawi,MWI,1965,0.42670003
Malawi,MWI,1966,0.41500002
Malawi,MWI,1967,0.37750003
Malawi,MWI,1968,0.3625
Malawi,MWI,1969,0.2319
Malawi,MWI,1970,0.37570003
Malawi,MWI,1971,0.38250002
Malawi,MWI,1972,0.246
Malawi,MWI,1973,0.46750003
Malawi,MWI,1974,0.56820005
Malawi,MWI,1975,0.8884001
Malawi,MWI,1976,0.6769
Malawi,MWI,1977,0.6769
Malawi,MWI,1978,0.64290005
Malawi,MWI,1979,0.64290005
Malawi,MWI,1980,0.66670007
Malawi,MWI,1981,0.66670007
Malawi,MWI,1982,0.68
Malawi,MWI,1983,0.71250004
Malawi,MWI,1984,0.93000007
Malawi,MWI,1985,1.1600001
Malawi,MWI,1986,1.1538001
Malawi,MWI,1987,1.2415
Malawi,MWI,1988,1.0286
Malawi,MWI,1989,1.4426
Malawi,MWI,1990,1.4045
Malawi,MWI,1991,1.4706
Malawi,MWI,1992,1.5692
Malawi,MWI,1993,1.2600001
Malawi,MWI,1994,1.2600001
Malawi,MWI,1995,1.2539
Malawi,MWI,1996,1.23
Malawi,MWI,1997,1.2303001
Malawi,MWI,1998,1.2
Malawi,MWI,1999,1.1800001
Malawi,MWI,2000,1.0865
Malawi,MWI,2001,0.96000004
Malawi,MWI,2002,0.9215
Malawi,MWI,2003,1.0382
Malawi,MWI,2004,0.69740003
Malawi,MWI,2005,0.78730005
Malawi,MWI,2006,0.99570006
Malawi,MWI,2007,0.93530005
Malawi,MWI,2008,0.8631
Malawi,MWI,2009,1.8367001
Malawi,MWI,2010,1.4735
Malawi,MWI,2011,1.4280001
Malawi,MWI,2012,1.4575001
Malawi,MWI,2013,1.4631001
Malawi,MWI,2014,1.5181
Malawi,MWI,2015,1.6827
Malawi,MWI,2016,1.6827
Malawi,MWI,2017,1.8771001
Malawi,MWI,2018,2.3346002
Malawi,MWI,2019,2.2164
Malawi,MWI,2020,2.5707002
Malawi,MWI,2021,3.1352
Malawi,MWI,2022,3.1509001
Malawi,MWI,2023,2.8202
Malawi,MWI,2024,2.9832
Malaysia,MYS,1961,0.33910003
Malaysia,MYS,1962,0.337
Malaysia,MYS,1963,0.37640002
Malaysia,MYS,1964,0.402
Malaysia,MYS,1965,0.40910003
Malaysia,MYS,1966,0.40470004
Malaysia,MYS,1967,0.40240002
Malaysia,MYS,1968,0.42350003
Malaysia,MYS,1969,0.39790002
Malaysia,MYS,1970,0.35970002
Malaysia,MYS,1971,0.40240002
Malaysia,MYS,1972,0.35000002
Malaysia,MYS,1973,0.3785
Malaysia,MYS,1974,0.3675
Malaysia,MYS,1975,0.39000002
Malaysia,MYS,1976,0.36820003
Malaysia,MYS,1977,0.40150002
Malaysia,MYS,1978,0.39650002
Malaysia,MYS,1979,0.3794
Malaysia,MYS,1980,0.7163
Malaysia,MYS,1981,0.7303
Malaysia,MYS,1982,0.7651
Malaysia,MYS,1983,0.7939001
Malaysia,MYS,1984,0.86990005
Malaysia,MYS,1985,0.80740005
Malaysia,MYS,1986,0.74880004
Malaysia,MYS,1987,0.72440004
Malaysia,MYS,1988,0.63850003
Malaysia,MYS,1989,0.48270005
Malaysia,MYS,1990,0.5508
Malaysia,MYS,1991,0.55880004
Malaysia,MYS,1992,0.62070006
Malaysia,MYS,1993,0.758
Malaysia,MYS,1994,0.75780004
Malaysia,MYS,1995,0.75750005
Malaysia,MYS,1996,0.99120003
Malaysia,MYS,1997,1.1
Malaysia,MYS,1998,1.1996
Malaysia,MYS,1999,1.3060001
Malaysia,MYS,2000,1.4161
Malaysia,MYS,2001,1.5245001
Malaysia,MYS,2002,1.7059001
Malaysia,MYS,2003,1.8284001
Malaysia,MYS,2004,2.1072001
Malaysia,MYS,2005,2.2158
Malaysia,MYS,2006,2.3278003
Malaysia,MYS,2007,2.4315002
Malaysia,MYS,2008,2.5444
Malaysia,MYS,2009,2.6563
Malaysia,MYS,2010,3.0930002
Malaysia,MYS,2011,2.9302
Malaysia,MYS,2012,2.4379
Malaysia,MYS,2013,3.9158003
Malaysia,MYS,2014,2.1994
Malaysia,MYS,2015,3.0001001
Malaysia,MYS,2016,3.5315
Malaysia,MYS,2017,3.9059
Malaysia,MYS,2018,2.2804
Malaysia,MYS,2019,2.2573001
Malaysia,MYS,2020,2.7218
Malaysia,MYS,2021,1.8177
Malaysia,MYS,2022,2.6534
Malaysia,MYS,2023,2.904
Malaysia,MYS,2024,2.0725
Martinique,MTQ,1961,1.6
Martinique,MTQ,1962,1.6
Martinique,MTQ,1963,1.6
Martinique,MTQ,1964,1.6
Martinique,MTQ,1965,1.6
Martinique,MTQ,1966,1.6
Martinique,MTQ,1967,2
Martinique,MTQ,1968,2.0870001
Martinique,MTQ,1969,2.1429
Martinique,MTQ,1970,2.1429
Martinique,MTQ,1971,2.1429
Martinique,MTQ,1972,2
Martinique,MTQ,1973,2.3077002
Martinique,MTQ,1974,2.3077002
Martinique,MTQ,1991,2.5
Martinique,MTQ,1992,2.5
Martinique,MTQ,1993,2.5001001
Martinique,MTQ,1994,2.4911003
Martinique,MTQ,1995,2.5
Martinique,MTQ,1996,2.4741
Martinique,MTQ,1997,2.5
Martinique,MTQ,1998,2.5
Martinique,MTQ,1999,2.4490001
Martinique,MTQ,2000,2.5
Martinique,MTQ,2001,2.3671002
Martinique,MTQ,2002,2.2925
Martinique,MTQ,2003,2.2171001
Martinique,MTQ,2004,2.1352
Martinique,MTQ,2005,2.0470002
Martinique,MTQ,2006,1.8971001
Mauritius,MUS,1987,13.333301
Mauritius,MUS,1988,13.333301
Mauritius,MUS,1989,12.500001
Melanesia,OWID_MNS,1961,0.43570003
Melanesia,OWID_MNS,1962,0.5662
Melanesia,OWID_MNS,1963,0.6225
Melanesia,OWID_MNS,1964,0.7031
Melanesia,OWID_MNS,1965,0.75310004
Melanesia,OWID_MNS,1966,0.78300005
Melanesia,OWID_MNS,1967,0.84840006
Melanesia,OWID_MNS,1968,0.71610004
Melanesia,OWID_MNS,1969,0.9886
Melanesia,OWID_MNS,1970,1.0578
Melanesia,OWID_MNS,1971,1.0500001
Melanesia,OWID_MNS,1972,1.0573001
Melanesia,OWID_MNS,1973,1.212
Melanesia,OWID_MNS,1974,1.1090001
Melanesia,OWID_MNS,1975,1.1823001
Melanesia,OWID_MNS,1976,1.0127001
Melanesia,OWID_MNS,1977,0.89550006
Melanesia,OWID_MNS,1978,1.0499
Melanesia,OWID_MNS,1979,1.1549001
Melanesia,OWID_MNS,1980,1.2753001
Melanesia,OWID_MNS,1981,1.1599001
Melanesia,OWID_MNS,1982,0.9336
Melanesia,OWID_MNS,1983,1.1959001
Melanesia,OWID_MNS,1984,0.9506
Melanesia,OWID_MNS,1985,1.202
Melanesia,OWID_MNS,1986,0.9486
Melanesia,OWID_MNS,1987,1.4552001
Melanesia,OWID_MNS,1988,1.5187
Melanesia,OWID_MNS,1989,1.5810001
Melanesia,OWID_MNS,1990,1.0657
Melanesia,OWID_MNS,1991,0.8471
Melanesia,OWID_MNS,1992,1.0865
Melanesia,OWID_MNS,1993,1.0831001
Melanesia,OWID_MNS,1994,1.3593001
Melanesia,OWID_MNS,1995,1.1836001
Melanesia,OWID_MNS,1996,1.1168001
Melanesia,OWID_MNS,1997,0.74050003
Melanesia,OWID_MNS,1998,0.99000007
Melanesia,OWID_MNS,1999,0.95150006
Melanesia,OWID_MNS,2000,1.0141001
Melanesia,OWID_MNS,2001,0.95970005
Melanesia,OWID_MNS,2002,0.9269001
Melanesia,OWID_MNS,2003,0.98780006
Melanesia,OWID_MNS,2004,1.0365001
Melanesia,OWID_MNS,2005,1.1673001
Melanesia,OWID_MNS,2006,0.9281
Melanesia,OWID_MNS,2007,1.0532
Melanesia,OWID_MNS,2008,1.1170001
Melanesia,OWID_MNS,2009,1.0937
Melanesia,OWID_MNS,2010,1.0543001
Melanesia,OWID_MNS,2011,1.0565001
Melanesia,OWID_MNS,2012,1.0648001
Melanesia,OWID_MNS,2013,1.0694001
Melanesia,OWID_MNS,2014,1.0583001
Melanesia,OWID_MNS,2015,1.057
Melanesia,OWID_MNS,2016,1.0549
Melanesia,OWID_MNS,2017,1.0533001
Melanesia,OWID_MNS,2018,1.0541
Melanesia,OWID_MNS,2019,1.0539001
Melanesia,OWID_MNS,2020,1.0542
Melanesia,OWID_MNS,2021,1.0549
Melanesia,OWID_MNS,2022,1.0545001
Melanesia,OWID_MNS,2023,1.0554001
Melanesia,OWID_MNS,2024,1.056
Mexico,MEX,1961,0.41200003
Mexico,MEX,1962,0.44460002
Mexico,MEX,1963,0.42460003
Mexico,MEX,1964,0.4478
Mexico,MEX,1965,0.46320003
Mexico,MEX,1966,0.517
Mexico,MEX,1967,0.5791
Mexico,MEX,1968,0.55450004
Mexico,MEX,1969,0.56090003
Mexico,MEX,1970,0.56390005
Mexico,MEX,1971,0.49260002
Mexico,MEX,1972,0.5441
Mexico,MEX,1973,0.58570004
Mexico,MEX,1974,0.59120005
Mexico,MEX,1975,0.6111
Mexico,MEX,1976,0.57310003
Mexico,MEX,1977,0.4674
Mexico,MEX,1978,0.6141
Mexico,MEX,1979,0.54520005
Mexico,MEX,1980,0.46270004
Mexico,MEX,1981,0.5288
Mexico,MEX,1982,0.47660002
Mexico,MEX,1983,0.55340004
Mexico,MEX,1984,0.46530002
Mexico,MEX,1985,0.5093
Mexico,MEX,1986,0.5866
Mexico,MEX,1987,0.53400004
Mexico,MEX,1988,0.6056
Mexico,MEX,1989,0.5065
Mexico,MEX,1990,0.7493
Mexico,MEX,1991,0.51970005
Mexico,MEX,1992,0.5241
Mexico,MEX,1993,0.48100004
Mexico,MEX,1994,0.43770003
Mexico,MEX,1995,0.44760004
Mexico,MEX,1996,0.50200003
Mexico,MEX,1997,0.5336
Mexico,MEX,1998,0.4084
Mexico,MEX,1999,0.418
Mexico,MEX,2000,0.48220003
Mexico,MEX,2001,0.4054
Mexico,MEX,2002,0.432
Mexico,MEX,2003,0.4185
Mexico,MEX,2004,0.4108
Mexico,MEX,2005,0.38620004
Mexico,MEX,2006,0.36630002
Mexico,MEX,2007,0.3479
Mexico,MEX,2008,0.33960003
Mexico,MEX,2009,0.3454
Mexico,MEX,2010,0.3308
Mexico,MEX,2011,0.3445
Mexico,MEX,2012,0.354
Mexico,MEX,2013,0.3308
Mexico,MEX,2014,0.307
Mexico,MEX,2015,0.2842
Mexico,MEX,2016,0.23500001
Mexico,MEX,2017,0.24080001
Mexico,MEX,2018,0.2514
Mexico,MEX,2019,0.2633
Mexico,MEX,2020,0.27600002
Mexico,MEX,2021,0.2716
Mexico,MEX,2022,0.291
Mexico,MEX,2023,0.2978
Mexico,MEX,2024,0.2948
Middle Africa (FAO),,1961,0.41590002
Middle Africa (FAO),,1962,0.37530002
Middle Africa (FAO),,1963,0.3521
Middle Africa (FAO),,1964,0.37890002
Middle Africa (FAO),,1965,0.40550002
Middle Africa (FAO),,1966,0.40620002
Middle Africa (FAO),,1967,0.41750002
Middle Africa (FAO),,1968,0.39150003
Middle Africa (FAO),,1969,0.4129
Middle Africa (FAO),,1970,0.39870003
Middle Africa (FAO),,1971,0.39420003
Middle Africa (FAO),,1972,0.39900002
Middle Africa (FAO),,1973,0.3788
Middle Africa (FAO),,1974,0.39110002
Middle Africa (FAO),,1975,0.40050003
Middle Africa (FAO),,1976,0.30070004
Middle Africa (FAO),,1977,0.2964
Middle Africa (FAO),,1978,0.29760003
Middle Africa (FAO),,1979,0.26770002
Middle Africa (FAO),,1980,0.30620003
Middle Africa (FAO),,1981,0.29960003
Middle Africa (FAO),,1982,0.30370003
Middle Africa (FAO),,1983,0.22700001
Middle Africa (FAO),,1984,0.3264
Middle Africa (FAO),,1985,0.2708
Middle Africa (FAO),,1986,0.3361
Middle Africa (FAO),,1987,0.29960003
Middle Africa (FAO),,1988,0.37270004
Middle Africa (FAO),,1989,0.3474
Middle Africa (FAO),,1990,0.3799
Middle Africa (FAO),,1991,0.3641
Middle Africa (FAO),,1992,0.32160002
Middle Africa (FAO),,1993,0.29610002
Middle Africa (FAO),,1994,0.3253
Middle Africa (FAO),,1995,0.3303
Middle Africa (FAO),,1996,0.3549
Middle Africa (FAO),,1997,0.27960002
Middle Africa (FAO),,1998,0.30240002
Middle Africa (FAO),,1999,0.31010002
Middle Africa (FAO),,2000,0.32610002
Middle Africa (FAO),,2001,0.31190002
Middle Africa (FAO),,2002,0.33900002
Middle Africa (FAO),,2003,0.3215
Middle Africa (FAO),,2004,0.33310002
Middle Africa (FAO),,2005,0.3434
Middle Africa (FAO),,2006,0.33670002
Middle Africa (FAO),,2007,0.36100003
Middle Africa (FAO),,2008,0.33470002
Middle Africa (FAO),,2009,0.33070004
Middle Africa (FAO),,2010,0.33620003
Middle Africa (FAO),,2011,0.35700002
Middle Africa (FAO),,2012,0.3644
Middle Africa (FAO),,2013,0.3668
Middle Africa (FAO),,2014,0.351
Middle Africa (FAO),,2015,0.34920004
Middle Africa (FAO),,2016,0.36720002
Middle Africa (FAO),,2017,0.37440002
Middle Africa (FAO),,2018,0.35470003
Middle Africa (FAO),,2019,0.35390002
Middle Africa (FAO),,2020,0.4068
Middle Africa (FAO),,2021,0.40620002
Middle Africa (FAO),,2022,0.40670004
Middle Africa (FAO),,2023,0.4068
Middle Africa (FAO),,2024,0.36020002
Mozambique,MOZ,1961,0.71430004
Mozambique,MOZ,1962,0.71430004
Mozambique,MOZ,1963,0.71430004
Mozambique,MOZ,1964,0.71430004
Mozambique,MOZ,1965,0.71430004
Mozambique,MOZ,1966,0.71430004
Mozambique,MOZ,1967,0.71430004
Mozambique,MOZ,1968,0.71430004
Mozambique,MOZ,1969,0.71430004
Mozambique,MOZ,1970,0.71430004
Mozambique,MOZ,1971,0.71430004
Mozambique,MOZ,1972,0.71430004
Mozambique,MOZ,1973,0.71430004
Mozambique,MOZ,1974,0.71430004
Mozambique,MOZ,1975,0.71430004
Mozambique,MOZ,1976,0.71430004
Mozambique,MOZ,1977,0.71430004
Mozambique,MOZ,1978,0.71430004
Mozambique,MOZ,1979,0.71430004
Mozambique,MOZ,1980,0.71430004
Mozambique,MOZ,1981,0.71430004
Mozambique,MOZ,1982,0.71430004
Mozambique,MOZ,1983,0.71430004
Mozambique,MOZ,1984,0.71430004
Mozambique,MOZ,1985,0.71430004
Mozambique,MOZ,1986,0.71430004
Mozambique,MOZ,1987,0.71430004
Mozambique,MOZ,1988,0.71430004
Mozambique,MOZ,1989,0.71430004
Mozambique,MOZ,1990,0.628
Mozambique,MOZ,1991,0.6923
Mozambique,MOZ,1992,0.63640004
Mozambique,MOZ,1993,0.71430004
Mozambique,MOZ,1994,0.66670007
Mozambique,MOZ,1995,0.6923
Mozambique,MOZ,1996,0.70370007
Mozambique,MOZ,1997,0.71430004
Mozambique,MOZ,1998,0.71000004
Mozambique,MOZ,1999,0.7002
Mozambique,MOZ,2000,0.6
Mozambique,MOZ,2001,0.711
Mozambique,MOZ,2002,0.74380004
Mozambique,MOZ,2003,0.78580004
Mozambique,MOZ,2004,0.85230005
Mozambique,MOZ,2005,0.85
Mozambique,MOZ,2006,0.85370004
Mozambique,MOZ,2007,0.86750007
Mozambique,MOZ,2008,0.869
Mozambique,MOZ,2009,0.87060004
Mozambique,MOZ,2010,0.8556
Mozambique,MOZ,2011,0.8421
Mozambique,MOZ,2012,0.91840005
Mozambique,MOZ,2013,0.9474001
Mozambique,MOZ,2014,0.93170005
Mozambique,MOZ,2015,0.93310004
Mozambique,MOZ,2016,0.93770003
Mozambique,MOZ,2017,0.94290006
Mozambique,MOZ,2018,0.9524001
Mozambique,MOZ,2019,0.96050006
Mozambique,MOZ,2020,0.9699001
Mozambique,MOZ,2021,0.9654001
Mozambique,MOZ,2022,0.9861
Mozambique,MOZ,2023,0.98100007
Mozambique,MOZ,2024,0.98080003
Myanmar,MMR,1961,0.6689001
Myanmar,MMR,1962,0.72940004
Myanmar,MMR,1963,0.6766
Myanmar,MMR,1964,0.3449
Myanmar,MMR,1965,0.55200005
Myanmar,MMR,1966,0.43810004
Myanmar,MMR,1967,0.5095
Myanmar,MMR,1968,0.49610004
Myanmar,MMR,1969,0.44730002
Myanmar,MMR,1970,0.4185
Myanmar,MMR,1971,0.42630002
Myanmar,MMR,1972,0.43170002
Myanmar,MMR,1973,0.44000003
Myanmar,MMR,1974,0.4359
Myanmar,MMR,1975,0.42350003
Myanmar,MMR,1976,0.3808
Myanmar,MMR,1977,0.3793
Myanmar,MMR,1978,0.45360002
Myanmar,MMR,1979,0.41650003
Myanmar,MMR,1980,0.45820004
Myanmar,MMR,1981,0.41960004
Myanmar,MMR,1982,0.44970003
Myanmar,MMR,1983,0.44140002
Myanmar,MMR,1984,0.44160002
Myanmar,MMR,1985,0.44730002
Myanmar,MMR,1986,0.46670005
Myanmar,MMR,1987,0.49570003
Myanmar,MMR,1988,0.45250002
Myanmar,MMR,1989,0.4684
Myanmar,MMR,1990,0.4118
Myanmar,MMR,1991,0.40150002
Myanmar,MMR,1992,0.37070003
Myanmar,MMR,1993,0.3844
Myanmar,MMR,1994,0.4118
Myanmar,MMR,1995,0.4118
Myanmar,MMR,1996,0.42010003
Myanmar,MMR,1997,0.46950004
Myanmar,MMR,1998,0.42010003
Myanmar,MMR,1999,0.44480002
Myanmar,MMR,2000,0.47170004
Myanmar,MMR,2001,0.47360003
Myanmar,MMR,2002,0.55600005
Myanmar,MMR,2003,0.52250004
Myanmar,MMR,2004,0.54050004
Myanmar,MMR,2005,0.5491
Myanmar,MMR,2006,0.5648
Myanmar,MMR,2007,0.63390005
Myanmar,MMR,2008,0.64870006
Myanmar,MMR,2009,0.6653
Myanmar,MMR,2010,0.6681
Myanmar,MMR,2011,0.69560003
Myanmar,MMR,2012,0.68170005
Myanmar,MMR,2013,0.69020003
Myanmar,MMR,2014,0.71580005
Myanmar,MMR,2015,0.70720005
Myanmar,MMR,2016,0.69240004
Myanmar,MMR,2017,0.6896
Myanmar,MMR,2018,0.68890005
Myanmar,MMR,2019,0.6866
Myanmar,MMR,2020,0.6887
Myanmar,MMR,2021,0.6905
Myanmar,MMR,2022,0.70120007
Myanmar,MMR,2023,0.70960003
Myanmar,MMR,2024,0.7145
Nepal,NPL,1995,0.125
Nepal,NPL,1996,0.13180001
Nepal,NPL,1997,0.14230001
Nepal,NPL,1998,0.2059
Nepal,NPL,1999,0.16250001
Nepal,NPL,2000,0.2293
Nepal,NPL,2001,0.2099
Nepal,NPL,2002,0.23320001
Nepal,NPL,2003,0.24610002
Nepal,NPL,2004,0.23570001
Nepal,NPL,2005,0.2319
Nepal,NPL,2006,0.2335
Nepal,NPL,2007,0.32970002
Nepal,NPL,2008,0.3344
Nepal,NPL,2009,0.17500001
Nepal,NPL,2010,0.18610002
Nepal,NPL,2011,0.22950001
Nepal,NPL,2012,0.23880002
Nepal,NPL,2013,0.20910002
Nepal,NPL,2014,0.22500001
Nepal,NPL,2015,0.1947
Nepal,NPL,2016,0.20320001
Nepal,NPL,2017,0.17610002
Nepal,NPL,2018,0.19360001
Nepal,NPL,2019,0.192
Nepal,NPL,2020,0.1261
Nepal,NPL,2021,0.13380001
Nepal,NPL,2022,0.1061
Nepal,NPL,2023,0.10780001
Nepal,NPL,2024,0.1164
Net Food Importing Developing Countries (FAO),,1961,0.38520002
Net Food Importing Developing Countries (FAO),,1962,0.33740002
Net Food Importing Developing Countries (FAO),,1963,0.367
Net Food Importing Developing Countries (FAO),,1964,0.4068
Net Food Importing Developing Countries (FAO),,1965,0.3609
Net Food Importing Developing Countries (FAO),,1966,0.3923
Net Food Importing Developing Countries (FAO),,1967,0.36600003
Net Food Importing Developing Countries (FAO),,1968,0.39570004
Net Food Importing Developing Countries (FAO),,1969,0.4205
Net Food Importing Developing Countries (FAO),,1970,0.4234
Net Food Importing Developing Countries (FAO),,1971,0.41420004
Net Food Importing Developing Countries (FAO),,1972,0.41860002
Net Food Importing Developing Countries (FAO),,1973,0.4289
Net Food Importing Developing Countries (FAO),,1974,0.40160003
Net Food Importing Developing Countries (FAO),,1975,0.43420002
Net Food Importing Developing Countries (FAO),,1976,0.40150002
Net Food Importing Developing Countries (FAO),,1977,0.4289
Net Food Importing Developing Countries (FAO),,1978,0.3748
Net Food Importing Developing Countries (FAO),,1979,0.39940003
Net Food Importing Developing Countries (FAO),,1980,0.3986
Net Food Importing Developing Countries (FAO),,1981,0.4253
Net Food Importing Developing Countries (FAO),,1982,0.39540002
Net Food Importing Developing Countries (FAO),,1983,0.3903
Net Food Importing Developing Countries (FAO),,1984,0.36020002
Net Food Importing Developing Countries (FAO),,1985,0.40500003
Net Food Importing Developing Countries (FAO),,1986,0.4283
Net Food Importing Developing Countries (FAO),,1987,0.43620002
Net Food Importing Developing Countries (FAO),,1988,0.40890002
Net Food Importing Developing Countries (FAO),,1989,0.42790002
Net Food Importing Developing Countries (FAO),,1990,0.41030002
Net Food Importing Developing Countries (FAO),,1991,0.41720003
Net Food Importing Developing Countries (FAO),,1992,0.4544
Net Food Importing Developing Countries (FAO),,1993,0.40770003
Net Food Importing Developing Countries (FAO),,1994,0.45550004
Net Food Importing Developing Countries (FAO),,1995,0.4474
Net Food Importing Developing Countries (FAO),,1996,0.49500003
Net Food Importing Developing Countries (FAO),,1997,0.49240002
Net Food Importing Developing Countries (FAO),,1998,0.49410003
Net Food Importing Developing Countries (FAO),,1999,0.53540003
Net Food Importing Developing Countries (FAO),,2000,0.5411
Net Food Importing Developing Countries (FAO),,2001,0.5436
Net Food Importing Developing Countries (FAO),,2002,0.5566
Net Food Importing Developing Countries (FAO),,2003,0.47610003
Net Food Importing Developing Countries (FAO),,2004,0.47480002
Net Food Importing Developing Countries (FAO),,2005,0.47500002
Net Food Importing Developing Countries (FAO),,2006,0.51220006
Net Food Importing Developing Countries (FAO),,2007,0.48990002
Net Food Importing Developing Countries (FAO),,2008,0.5255
Net Food Importing Developing Countries (FAO),,2009,0.49560001
Net Food Importing Developing Countries (FAO),,2010,0.53150004
Net Food Importing Developing Countries (FAO),,2011,0.6138
Net Food Importing Developing Countries (FAO),,2012,0.5817
Net Food Importing Developing Countries (FAO),,2013,0.5112
Net Food Importing Developing Countries (FAO),,2014,0.5015
Net Food Importing Developing Countries (FAO),,2015,0.48880002
Net Food Importing Developing Countries (FAO),,2016,0.50130004
Net Food Importing Developing Countries (FAO),,2017,0.5968
Net Food Importing Developing Countries (FAO),,2018,0.5184001
Net Food Importing Developing Countries (FAO),,2019,0.5258
Net Food Importing Developing Countries (FAO),,2020,0.5351
Net Food Importing Developing Countries (FAO),,2021,0.5516
Net Food Importing Developing Countries (FAO),,2022,0.54480004
Net Food Importing Developing Countries (FAO),,2023,0.5655
Net Food Importing Developing Countries (FAO),,2024,0.5176
New Caledonia,NCL,1961,0.37500003
New Caledonia,NCL,1962,0.35420004
New Caledonia,NCL,1963,0.37500003
New Caledonia,NCL,1964,0.40620002
New Caledonia,NCL,1965,0.36670002
New Caledonia,NCL,1966,0.354
New Caledonia,NCL,1967,0.3843
New Caledonia,NCL,1968,0.29000002
New Caledonia,NCL,1969,0.54
New Caledonia,NCL,1970,0.26000002
New Caledonia,NCL,1971,0.3333
New Caledonia,NCL,1972,0.36670002
New Caledonia,NCL,1973,0.5
New Caledonia,NCL,1974,0.24230002
New Caledonia,NCL,1975,0.5
New Caledonia,NCL,1976,0.5
New Caledonia,NCL,1977,0.19210002
New Caledonia,NCL,1978,0.18110001
New Caledonia,NCL,1979,0.23710002
New Caledonia,NCL,1980,0.2354
New Caledonia,NCL,1981,0.2132
New Caledonia,NCL,1982,0.1157
New Caledonia,NCL,1983,0.10350001
New Caledonia,NCL,1984,0.0801
New Caledonia,NCL,1985,0.18400002
New Caledonia,NCL,1986,0.15730001
New Caledonia,NCL,1987,0.14600001
New Caledonia,NCL,1988,0.1529
New Caledonia,NCL,1989,0.18200001
New Caledonia,NCL,1990,0.15
New Caledonia,NCL,1991,0.06730001
New Caledonia,NCL,1992,0.156
New Caledonia,NCL,1993,0.12830001
New Caledonia,NCL,1994,0.11280001
New Caledonia,NCL,1995,0.085300006
New Caledonia,NCL,1996,0.08930001
New Caledonia,NCL,1997,0.22110002
New Caledonia,NCL,1998,0.1061
New Caledonia,NCL,1999,0.16000001
New Caledonia,NCL,2000,0.12860002
New Caledonia,NCL,2001,0.1302
New Caledonia,NCL,2002,0.0862
New Caledonia,NCL,2003,0.120000005
New Caledonia,NCL,2004,0.1579
New Caledonia,NCL,2005,0.14710002
New Caledonia,NCL,2006,0.1429
New Caledonia,NCL,2007,0.15
New Caledonia,NCL,2008,0.15
New Caledonia,NCL,2009,0.15
New Caledonia,NCL,2010,0.1444
New Caledonia,NCL,2011,0.1508
New Caledonia,NCL,2012,0.0822
New Caledonia,NCL,2013,0.17500001
New Caledonia,NCL,2014,0.125
New Caledonia,NCL,2015,0.1358
New Caledonia,NCL,2016,0.13980001
New Caledonia,NCL,2017,0.13980001
New Caledonia,NCL,2018,0.1402
New Caledonia,NCL,2019,0.14050001
New Caledonia,NCL,2020,0.1407
New Caledonia,NCL,2021,0.1399
New Caledonia,NCL,2022,0.13810001
New Caledonia,NCL,2023,0.1382
New Caledonia,NCL,2024,0.1382
Nicaragua,NIC,1961,0.27620003
Nicaragua,NIC,1962,0.35060003
Nicaragua,NIC,1963,0.30820003
Nicaragua,NIC,1964,0.44720003
Nicaragua,NIC,1965,0.3424
Nicaragua,NIC,1966,0.2648
Nicaragua,NIC,1967,0.33770004
Nicaragua,NIC,1968,0.34610003
Nicaragua,NIC,1969,0.38960004
Nicaragua,NIC,1970,0.4688
Nicaragua,NIC,1971,0.50670004
Nicaragua,NIC,1972,0.42240003
Nicaragua,NIC,1973,0.43870002
Nicaragua,NIC,1974,0.48950002
Nicaragua,NIC,1975,0.5821
Nicaragua,NIC,1976,0.6704001
Nicaragua,NIC,1977,0.62780005
Nicaragua,NIC,1978,0.68880004
Nicaragua,NIC,1979,0.5745
Nicaragua,NIC,1980,0.59920007
Nicaragua,NIC,1981,0.69420004
Nicaragua,NIC,1982,0.8186
Nicaragua,NIC,1983,0.54870003
Nicaragua,NIC,1984,0.5834001
Nicaragua,NIC,1985,0.41610003
Nicaragua,NIC,1986,0.5622
Nicaragua,NIC,1987,0.5357
Nicaragua,NIC,1988,0.6079001
Nicaragua,NIC,1989,0.65040004
Nicaragua,NIC,1990,0.3995
Nicaragua,NIC,1991,0.6361
Nicaragua,NIC,1992,0.5914
Nicaragua,NIC,1993,0.56920004
Nicaragua,NIC,1994,0.4873
